nohup: ignoring input
2025-03-07 17:38:55.857788: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2025-03-07 17:38:56.052634: E tensorflow/stream_executor/cuda/cuda_blas.cc:2981] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2025-03-07 17:38:56.599919: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /home/yuchen/anaconda3/envs/mujoco316/lib/python3.8/site-packages/cv2/../../lib64:/opt/slurm/20.02.6/lib:/home/yuchen/.mujoco/mujoco210/bin:/usr/lib/nvidia
2025-03-07 17:38:56.600039: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /home/yuchen/anaconda3/envs/mujoco316/lib/python3.8/site-packages/cv2/../../lib64:/opt/slurm/20.02.6/lib:/home/yuchen/.mujoco/mujoco210/bin:/usr/lib/nvidia
2025-03-07 17:38:56.600049: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
/home/yuchen/anaconda3/envs/mujoco316/lib/python3.8/site-packages/torch/utils/tensorboard/__init__.py:4: DeprecationWarning: distutils Version classes are deprecated. Use packaging.version instead.
  if not hasattr(tensorboard, "__version__") or LooseVersion(
Device: cuda:0
states: (64, 1000, 27), actions: (64, 1000, 8)
Expert buffer size: 64000
Initial state shape: (27,)
Num steps: 100000   Return: 914.3   Time: 0:02:51
Num steps: 3700000   Return: 757.3   Time: 1:49:28
Num steps: 3800000   Return: 757.7   Time: 1:52:28
Num steps: 3900000   Return: 747.2   Time: 1:55:22
Num steps: 4000000   Return: 752.3   Time: 1:58:30
Num steps: 4100000   Return: 752.3   Time: 2:01:34
Num steps: 4200000   Return: 746.7   Time: 2:04:33
Num steps: 4300000   Return: 745.7   Time: 2:07:32
Num steps: 4400000   Return: 744.6   Time: 2:10:28
Num steps: 4500000   Return: 746.0   Time: 2:13:26
Num steps: 4600000   Return: 746.9   Time: 2:16:24
Num steps: 4700000   Return: 754.6   Time: 2:19:18
Num steps: 4800000   Return: 748.6   Time: 2:22:15
Num steps: 4900000   Return: 745.1   Time: 2:25:10
Num steps: 5000000   Return: 747.2   Time: 2:28:02
Num steps: 5100000   Return: 745.5   Time: 2:30:55
Num steps: 5200000   Return: 746.5   Time: 2:33:49
Num steps: 5300000   Return: 746.4   Time: 2:36:42
Num steps: 5400000   Return: 751.0   Time: 2:39:43
Num steps: 5500000   Return: 749.3   Time: 2:42:38
Num steps: 5600000   Return: 750.9   Time: 2:45:33
Num steps: 5700000   Return: 752.6   Time: 2:48:27
Num steps: 5800000   Return: 754.5   Time: 2:51:21
Num steps: 5900000   Return: 748.6   Time: 2:54:13
Num steps: 6000000   Return: 745.5   Time: 2:57:07
Num steps: 6100000   Return: 744.1   Time: 3:00:05
Num steps: 6200000   Return: 745.6   Time: 3:03:01
Num steps: 6300000   Return: 745.6   Time: 3:05:55
Num steps: 6400000   Return: 748.0   Time: 3:08:53
Num steps: 6500000   Return: 746.6   Time: 3:11:47
Num steps: 6600000   Return: 749.8   Time: 3:14:44
Num steps: 6700000   Return: 754.8   Time: 3:17:39
Num steps: 6800000   Return: 750.7   Time: 3:20:32
Num steps: 6900000   Return: 753.0   Time: 3:23:28
Num steps: 7000000   Return: 754.0   Time: 3:26:29
Num steps: 7100000   Return: 757.3   Time: 3:29:30
Num steps: 7200000   Return: 759.9   Time: 3:32:29
Num steps: 7300000   Return: 755.1   Time: 3:35:24
Num steps: 7400000   Return: 756.2   Time: 3:38:17
Num steps: 7500000   Return: 756.4   Time: 3:41:08
Num steps: 7600000   Return: 756.4   Time: 3:44:06
Num steps: 7700000   Return: 756.5   Time: 3:47:08
Num steps: 7800000   Return: 756.1   Time: 3:50:11
Num steps: 7900000   Return: 753.5   Time: 3:53:08
Num steps: 8000000   Return: 753.4   Time: 3:56:09
Num steps: 8100000   Return: 753.8   Time: 3:59:03
Num steps: 8200000   Return: 752.5   Time: 4:01:56
Num steps: 8300000   Return: 752.6   Time: 4:04:58
Num steps: 8400000   Return: 753.1   Time: 4:07:55
Num steps: 8500000   Return: 750.9   Time: 4:10:53
Num steps: 8600000   Return: 749.7   Time: 4:13:47
Num steps: 8700000   Return: 750.9   Time: 4:16:41
Num steps: 8800000   Return: 751.9   Time: 4:19:33
Num steps: 8900000   Return: 753.5   Time: 4:22:27
Num steps: 9000000   Return: 751.8   Time: 4:25:21
Num steps: 9100000   Return: 754.3   Time: 4:28:17
Num steps: 9200000   Return: 755.1   Time: 4:31:07
Num steps: 9300000   Return: 756.1   Time: 4:34:02
Num steps: 9400000   Return: 759.8   Time: 4:36:59
Num steps: 9500000   Return: 758.7   Time: 4:39:55
Num steps: 9600000   Return: 757.7   Time: 4:42:50
Num steps: 9700000   Return: 759.3   Time: 4:45:41
Num steps: 9800000   Return: 759.7   Time: 4:48:33
Num steps: 9900000   Return: 758.3   Time: 4:51:24
Num steps: 10000000   Return: 757.9   Time: 4:54:13
